153.16
160.43
162.84
158.29
147.95
137.06
125.06
114.52
106.33
98.69
88.97
80.91
70.49
61.37
57.27
60.05
67.95
80.39
93.46
100.34
107.24
112.46
114.71
112.91
107.08
95.27
77.24
59.82
36.38
14.63
23.10
46.07
67.10
84.31
96.79
102.84
101.51
98.20
89.36
78.64
70.29
64.26
63.03
65.82
69.56
74.31
85.14
107.72
145.47
196.17
259.17
327.50
396.53
466.75
528.44
575.71
612.55
635.33
643.55
640.29
628.25
610.46
589.51
569.46
549.83
529.08
508.73
493.23
485.61
493.34
514.29
539.81
563.02
580.86
595.25
601.71
601.11
597.94
599.43
602.15
616.19
637.23
659.44
680.37
697.86
706.25
704.55
690.25
665.86
632.88
589.68
537.81
484.95
428.92
373.88
324.82
283.73
266.00
274.31
306.13
346.90
395.32
445.08
489.68
519.94
545.18
561.02
564.90
556.81
532.42
493.03
438.14
367.45
284.65
196.30
134.77
161.54
241.80
327.34
401.09
450.48
475.01
481.13
476.61
471.39
468.21
472.35
483.49
495.39
503.14
500.67
488.51
468.85
447.10
436.53
428.76
432.66
448.85
470.89
490.82
504.77
512.99
515.31
514.26
506.29
493.70
473.04
444.82
408.01
370.64
345.76
347.39
371.09
405.44
436.29
456.41
454.95
431.45
386.13
323.32
247.84
176.47
129.59
129.13
160.54
195.62
220.79
244.86
277.43
327.99
384.44
434.86
476.11
497.61
494.23
464.41
401.32
319.82
234.23
176.05
187.51
257.12
338.63
416.10
482.38
535.27
581.00
613.61
639.38
659.14
669.06
672.38
674.09
674.07
677.30
684.36
694.70
710.14
724.50
730.20
725.33
706.13
670.70
616.42
553.04
488.97
435.83
416.86
433.55
474.62
521.72
556.92
571.85
564.28
540.25
505.93
469.17
432.91
405.56
388.63
381.28
381.21
388.07
414.39
457.33
512.14
573.19
634.14
688.63
728.54
753.12
759.45
752.42
735.09
712.51
690.32
670.93
660.07
654.31
655.08
659.57
663.89
661.93
650.86
632.98
607.58
573.61
532.85
489.09
442.93
395.11
348.96
305.69
262.84
218.85
176.70
130.60
86.10
53.98
51.39
80.89
115.65
153.61
198.39
246.31
297.78
350.88
403.03
451.55
497.97
537.16
571.24
604.50
637.26
669.49
697.53
715.51
721.71
713.89
693.60
662.00
622.98
580.16
540.31
506.86
482.07
460.47
434.60
397.05
339.99
260.63
161.79
66.59
122.28
245.92
367.33
470.65
546.50
591.69
603.71
587.26
546.41
488.46
422.60
358.87
305.47
269.98
255.54
257.23
268.58
286.82
310.66
338.95
370.14
400.56
429.31
452.61
466.15
467.23
455.10
428.68
390.49
340.17
280.84
213.65
140.81
66.06
19.90
90.21
160.54
224.01
276.94
317.97
346.21
360.80
365.87
363.97
359.70
356.36
358.89
367.79
383.78
405.26
431.16
461.39
490.89
518.77
543.71
562.66
575.35
579.41
575.44
561.16
541.80
520.84
500.59
486.48
478.57
477.22
481.83
492.87
510.50
533.75
564.32
596.27
627.93
652.17
665.79
666.07
652.84
628.58
597.32
564.24
531.56
501.46
473.07
441.46
404.81
361.63
314.60
266.77
226.70
200.64
194.60
210.68
244.60
295.64
359.88
433.77
514.97
597.53
677.53
749.10
806.78
847.36
867.71
866.70
846.05
808.23
755.60
694.98
630.16
568.11
511.08
463.85
426.41
401.30
388.37
387.04
396.56
414.88
442.74
478.32
519.20
564.87
611.67
656.53
696.02
728.40
753.85
769.75
777.47
779.18
776.37
769.91
760.57
746.59
727.41
704.23
676.30
647.97
620.25
597.48
581.01
571.35
567.13
564.93
562.61
558.84
551.26
543.41
535.45
530.08
532.67
546.86
572.22
606.35
642.57
674.65
697.77
707.88
704.45
688.73
662.22
628.27
594.05
561.37
534.46
517.44
508.36
510.35
521.32
538.93
559.49
580.14
597.12
607.44
609.02
600.29
581.51
553.34
514.46
467.85
413.59
354.70
295.28
239.09
190.78
154.67
134.89
130.38
143.78
173.05
217.26
271.62
332.54
394.21
452.30
504.64
551.32
590.92
623.62
649.14
666.07
672.43
666.90
651.65
626.74
596.30
563.42
532.28
505.98
482.24
467.84
461.48
460.42
462.14
464.81
463.74
455.83
439.53
411.97
